County,County FIPS,Investment Dollars
Aroostook,23003,6840.0
Aroostook,23003,251281.0
Aroostook,23003,6792.0
Aroostook,23003,120855.0
Aroostook,23003,144926.0
Aroostook,23003,178923.0
Aroostook,23003,360599.0
Aroostook,23003,166196.0
Aroostook,23003,176774.0
Aroostook,23003,4176.0
Aroostook,23003,226623.0
Aroostook,23003,87715.0
Aroostook,23003,209285.0
Aroostook,23003,123656.0
Aroostook,23003,271672.0
Aroostook,23003,133562.0
Aroostook,23003,86749.0
Aroostook,23003,206559.0
Aroostook,23003,209598.0
Aroostook,23003,114062.0
Aroostook,23003,292769.0
Aroostook,23003,171600.0
Aroostook,23003,285200.0
Aroostook,23003,128282.0
Aroostook,23003,70707.0
Aroostook,23003,134500.0
Aroostook,23003,2864465.0
Aroostook,23003,299494.0
Aroostook,23003,195958.0
Aroostook,23003,121212.0
Aroostook,23003,196969.0
Aroostook,23003,94949.0
Aroostook,23003,77676.0
Aroostook,23003,156262.0
Aroostook,23003,23575.0
Aroostook,23003,13550.0
Aroostook,23003,15092.0
Aroostook,23003,10875.0
Aroostook,23003,42153.0
Cumberland,23005,460.0
Cumberland,23005,17663.0
Cumberland,23005,52059.0
Cumberland,23005,12600.0
Cumberland,23005,23795000.0
Cumberland,23005,14866.0
Cumberland,23005,97704.0
Cumberland,23005,12288.0
Cumberland,23005,6144.0
Cumberland,23005,224369.0
Cumberland,23005,10032.0
Cumberland,23005,51804.0
Cumberland,23005,11688.0
Cumberland,23005,125889.0
Cumberland,23005,6144.0
Cumberland,23005,64702.0
Cumberland,23005,17736.0
Cumberland,23005,37500.0
Cumberland,23005,1091895.0
Cumberland,23005,404800.0
Cumberland,23005,1163655.0
Cumberland,23005,1008135.0
Cumberland,23005,372000.0
Cumberland,23005,763400.0
Cumberland,23005,314343.0
Cumberland,23005,215909.0
Cumberland,23005,630277.0
Cumberland,23005,297979.0
Cumberland,23005,270707.0
Cumberland,23005,348484.0
Cumberland,23005,302020.0
Cumberland,23005,389877.0
Cumberland,23005,10000.0
Cumberland,23005,7155.0
Cumberland,23005,10000.0
Cumberland,23005,19188.0
Franklin,23007,122921.0
Franklin,23007,359631.0
Franklin,23007,387877.0
Franklin,23007,360469.0
Franklin,23007,411909.0
Franklin,23007,230178.0
Franklin,23007,152422.0
Franklin,23007,229442.0
Franklin,23007,269000.0
Franklin,23007,323232.0
Franklin,23007,401817.0
Franklin,23007,232810.0
Franklin,23007,116161.0
Franklin,23007,215000.0
Franklin,23007,132828.0
Franklin,23007,427271.0
Franklin,23007,14879.0
Hancock,23009,64280.0
Hancock,23009,184600.0
Hancock,23009,119146.0
Hancock,23009,38700.0
Hancock,23009,66299.0
Hancock,23009,265707.0
Hancock,23009,18944.0
Hancock,23009,32616.0
Hancock,23009,35712.0
Hancock,23009,7740.0
Hancock,23009,94608.0
Hancock,23009,7980.0
Hancock,23009,542161.0
Hancock,23009,132515.0
Hancock,23009,132955.0
Hancock,23009,12960.0
Hancock,23009,9588.0
Hancock,23009,261106.0
Hancock,23009,211111.0
Hancock,23009,461817.0
Hancock,23009,292929.0
Hancock,23009,202020.0
Hancock,23009,272727.0
Hancock,23009,19100.0
Hancock,23009,5100.0
Kennebec,23011,48687.0
Kennebec,23011,43150.0
Kennebec,23011,15536.0
Kennebec,23011,10200.0
Kennebec,23011,161850.0
Kennebec,23011,231035.0
Kennebec,23011,559418.0
Kennebec,23011,251212.0
Kennebec,23011,1520693.0
Kennebec,23011,254924.0
Kennebec,23011,1138722.0
Kennebec,23011,300000.0
Kennebec,23011,936887.0
Kennebec,23011,730327.0
Kennebec,23011,161616.0
Kennebec,23011,942950.0
Kennebec,23011,46122.0
Kennebec,23011,186244.0
Kennebec,23011,278018.0
Kennebec,23011,236603.0
Kennebec,23011,171608.0
Kennebec,23011,45429.0
Kennebec,23011,69876.0
Kennebec,23011,198298.0
Kennebec,23011,244170.0
Kennebec,23011,327321.0
Kennebec,23011,185000.0
Kennebec,23011,223000.0
Kennebec,23011,599393.0
Kennebec,23011,516161.0
Kennebec,23011,215292.0
Kennebec,23011,104040.0
Kennebec,23011,338888.0
Kennebec,23011,288383.0
Kennebec,23011,160483.0
Kennebec,23011,180000.0
Kennebec,23011,228585.0
Kennebec,23011,152300.0
Kennebec,23011,282828.0
Kennebec,23011,195000.0
Kennebec,23011,310000.0
Kennebec,23011,10000.0
Kennebec,23011,15800.0
Kennebec,23011,10000.0
Kennebec,23011,2000.0
Kennebec,23011,8500.0
Knox,23013,376226.0
Knox,23013,21080.0
Knox,23013,7188.0
Knox,23013,135898.0
Knox,23013,126396.0
Knox,23013,165067.0
Knox,23013,344575.0
Knox,23013,360516.0
Knox,23013,118764.0
Knox,23013,39831.0
Knox,23013,79031.0
Knox,23013,330759.0
Knox,23013,255555.0
Knox,23013,275942.0
Knox,23013,539898.0
Knox,23013,70000.0
Lincoln,23015,422307.0
Lincoln,23015,18076.0
Lincoln,23015,177286.0
Lincoln,23015,134041.0
Lincoln,23015,68527.0
Lincoln,23015,205050.0
Lincoln,23015,267676.0
Lincoln,23015,20000.0
Oxford,23017,233316.0
Oxford,23017,196575.0
Oxford,23017,3715000.0
Oxford,23017,850000.0
Oxford,23017,4356.0
Oxford,23017,348785.0
Oxford,23017,39531.0
Oxford,23017,206547.0
Oxford,23017,211305.0
Oxford,23017,202610.0
Oxford,23017,221602.0
Oxford,23017,185086.0
Oxford,23017,206525.0
Oxford,23017,162160.0
Oxford,23017,134058.0
Oxford,23017,216589.0
Oxford,23017,305709.0
Oxford,23017,167250.0
Oxford,23017,118694.0
Oxford,23017,300200.0
Oxford,23017,281923.0
Oxford,23017,463000.0
Oxford,23017,573471.0
Oxford,23017,265200.0
Oxford,23017,270707.0
Oxford,23017,870342.0
Oxford,23017,1439993.0
Oxford,23017,105101.0
Oxford,23017,1915521.0
Oxford,23017,196000.0
Oxford,23017,101505.0
Oxford,23017,282828.0
Oxford,23017,293939.0
Oxford,23017,136363.0
Oxford,23017,10000.0
Oxford,23017,17202.0
Oxford,23017,10000.0
Oxford,23017,10000.0
Oxford,23017,8000.0
Penobscot,23019,76990.0
Penobscot,23019,47750.0
Penobscot,23019,260610.0
Penobscot,23019,14641.0
Penobscot,23019,14688.0
Penobscot,23019,9348.0
Penobscot,23019,62287.0
Penobscot,23019,49348.0
Penobscot,23019,18795.0
Penobscot,23019,65222.0
Penobscot,23019,244431.0
Penobscot,23019,150857.0
Penobscot,23019,207903.0
Penobscot,23019,209667.0
Penobscot,23019,13224.0
Penobscot,23019,194962.0
Penobscot,23019,207697.0
Penobscot,23019,360941.0
Penobscot,23019,228203.0
Penobscot,23019,106272.0
Penobscot,23019,88707.0
Penobscot,23019,243864.0
Penobscot,23019,154118.0
Penobscot,23019,172948.0
Penobscot,23019,44614.0
Penobscot,23019,245853.0
Penobscot,23019,2076.0
Penobscot,23019,252158.0
Penobscot,23019,838992.0
Penobscot,23019,195186.0
Penobscot,23019,2220694.0
Penobscot,23019,139949.0
Penobscot,23019,878474.0
Penobscot,23019,169173.0
Penobscot,23019,483504.0
Penobscot,23019,338383.0
Penobscot,23019,166650.0
Penobscot,23019,188383.0
Penobscot,23019,181818.0
Penobscot,23019,200606.0
Penobscot,23019,131313.0
Penobscot,23019,291919.0
Penobscot,23019,157297.0
Penobscot,23019,635353.0
Penobscot,23019,10000.0
Penobscot,23019,30000.0
Penobscot,23019,29930.0
Penobscot,23019,14178.0
Penobscot,23019,3400.0
Piscataquis,23021,200730.0
Piscataquis,23021,333328.0
Piscataquis,23021,240000.0
Piscataquis,23021,133212.0
Piscataquis,23021,158152.0
Piscataquis,23021,75296.0
Piscataquis,23021,582166.0
Piscataquis,23021,162204.0
Piscataquis,23021,174242.0
Sagadahoc,23023,197718.0
Sagadahoc,23023,254367.0
Sagadahoc,23023,292316.0
Sagadahoc,23023,822643.0
Sagadahoc,23023,170000.0
Sagadahoc,23023,308080.0
Sagadahoc,23023,10000.0
Sagadahoc,23023,12849.0
Sagadahoc,23023,13783.0
Somerset,23025,3343.0
Somerset,23025,28457.0
Somerset,23025,96998.0
Somerset,23025,236661.0
Somerset,23025,6024.0
Somerset,23025,120150.0
Somerset,23025,3564.0
Somerset,23025,164112.0
Somerset,23025,22572.0
Somerset,23025,29904.0
Somerset,23025,139017.0
Somerset,23025,14196.0
Somerset,23025,1000792.0
Somerset,23025,406262.0
Somerset,23025,453534.0
Somerset,23025,1048058.0
Somerset,23025,161616.0
Somerset,23025,383837.0
Somerset,23025,164646.0
Somerset,23025,156565.0
Somerset,23025,166464.0
Somerset,23025,5609.0
Somerset,23025,13400.0
Somerset,23025,14290.0
Somerset,23025,22759.0
Waldo,23027,2397.0
Waldo,23027,168709.0
Waldo,23027,5890000.0
Waldo,23027,32700.0
Waldo,23027,77397.0
Waldo,23027,13601.0
Waldo,23027,65000.0
Waldo,23027,62825.0
Waldo,23027,30190.0
Waldo,23027,64950.0
Waldo,23027,221901.0
Waldo,23027,229755.0
Waldo,23027,246082.0
Waldo,23027,176852.0
Waldo,23027,298637.0
Waldo,23027,217572.0
Waldo,23027,683603.0
Waldo,23027,187878.0
Waldo,23027,260606.0
Waldo,23027,119198.0
Waldo,23027,214141.0
Waldo,23027,296969.0
Waldo,23027,15243.0
Waldo,23027,11222.0
Washington,23029,135575.0
Washington,23029,63611.0
Washington,23029,167232.0
Washington,23029,176198.0
Washington,23029,172322.0
Washington,23029,309064.0
Washington,23029,277499.0
Washington,23029,121980.0
Washington,23029,93168.0
Washington,23029,150010.0
Washington,23029,3372.0
Washington,23029,202821.0
Washington,23029,268392.0
Washington,23029,503987.0
Washington,23029,252300.0
Washington,23029,131000.0
Washington,23029,280777.0
Washington,23029,410200.0
Washington,23029,282828.0
Washington,23029,212121.0
Washington,23029,257575.0
Washington,23029,245707.0
Washington,23029,150000.0
Washington,23029,334595.0
Washington,23029,10000.0
Washington,23029,1400.0
Washington,23029,8600.0
Washington,23029,7554.0
Washington,23029,5545.0
Washington,23029,40028.0
York,23031,6966.0
York,23031,28710.0
York,23031,170496.0
York,23031,15879.0
York,23031,5472.0
York,23031,258813.0
York,23031,145103.0
York,23031,91474.0
York,23031,126743.0
York,23031,140824.0
York,23031,285318.0
York,23031,156766.0
York,23031,201749.0
York,23031,68437.0
York,23031,262234.0
York,23031,233865.0
York,23031,48599.0
York,23031,22956.0
York,23031,7092.0
York,23031,5052.0
York,23031,781000.0
York,23031,1447670.0
York,23031,1067140.0
York,23031,275000.0
York,23031,1855932.0
York,23031,1274500.0
York,23031,285000.0
York,23031,644418.0
York,23031,3750174.0
York,23031,436363.0
York,23031,368569.0
York,23031,257575.0
York,23031,351500.0
York,23031,262350.0
York,23031,801910.0
York,23031,613607.0
York,23031,175000.0
York,23031,277777.0
York,23031,274343.0
York,23031,323232.0
York,23031,280200.0
York,23031,35224.0
Allegany,24001,289443.0
Allegany,24001,219208.0
Allegany,24001,145000.0
Allegany,24001,114141.0
Allegany,24001,3074841.0
Allegany,24001,167676.0
Allegany,24001,90505.0
Allegany,24001,138383.0
Allegany,24001,696968.0
Allegany,24001,171717.0
Allegany,24001,242424.0
Allegany,24001,166666.0
Allegany,24001,116666.0
Allegany,24001,278787.0
Allegany,24001,271211.0
Allegany,24001,222222.0
Allegany,24001,388686.0
Allegany,24001,10000.0
Anne Arundel,24003,318181.0
Anne Arundel,24003,403939.0
Anne Arundel,24003,368686.0
Anne Arundel,24003,328282.0
Baltimore,24005,378686.0
Calvert,24009,328282.0
Calvert,24009,287878.0
Calvert,24009,1399695.0
Calvert,24009,348484.0
Calvert,24009,4260095.0
Calvert,24009,348484.0
Calvert,24009,692929.0
Calvert,24009,328282.0
Calvert,24009,950503.0
Calvert,24009,383737.0
Calvert,24009,333333.0
Caroline,24011,129000.0
Caroline,24011,105000.0
Caroline,24011,180250.0
Caroline,24011,43191.0
Caroline,24011,85365.0
Caroline,24011,559309.0
Caroline,24011,227555.0
Caroline,24011,218121.0
Caroline,24011,217624.0
Caroline,24011,268570.0
Caroline,24011,155855.0
Caroline,24011,232391.0
Caroline,24011,158154.0
Caroline,24011,272886.0
Caroline,24011,230894.0
Caroline,24011,359595.0
Caroline,24011,136363.0
Caroline,24011,307070.0
Caroline,24011,324375.0
Caroline,24011,257575.0
Caroline,24011,257575.0
Caroline,24011,261616.0
Caroline,24011,302929.0
Caroline,24011,318181.0
Caroline,24011,184090.0
Caroline,24011,544443.0
Caroline,24011,207070.0
Caroline,24011,772615.0
Caroline,24011,240015.0
Caroline,24011,229292.0
Caroline,24011,257474.0
Caroline,24011,227272.0
Caroline,24011,318181.0
Caroline,24011,19327.0
Carroll,24013,261312.0
Carroll,24013,70913.0
Carroll,24013,211748.0
Carroll,24013,360101.0
Carroll,24013,311111.0
Carroll,24013,218181.0
Carroll,24013,292929.0
Carroll,24013,232323.0
Carroll,24013,281818.0
Carroll,24013,396707.0
Cecil,24015,205610.0
Cecil,24015,139433.0
Cecil,24015,246979.0
Cecil,24015,105216.0
Cecil,24015,332304.0
Cecil,24015,325000.0
Cecil,24015,217171.0
Cecil,24015,282828.0
Cecil,24015,3150703.0
Cecil,24015,237373.0
Cecil,24015,288888.0
Cecil,24015,294444.0
Cecil,24015,303030.0
Cecil,24015,605081.0
Cecil,24015,343434.0
Charles,24017,105894.0
Charles,24017,488916.0
Charles,24017,780000.0
Charles,24017,315000.0
Charles,24017,514000.0
Charles,24017,919190.0
Charles,24017,382828.0
Charles,24017,479797.0
Charles,24017,303030.0
Charles,24017,409090.0
Charles,24017,1009089.0
Charles,24017,338383.0
Charles,24017,1402928.0
Charles,24017,272626.0
Dorchester,24019,162836.0
Dorchester,24019,281113.0
Dorchester,24019,191605.0
Dorchester,24019,202745.0
Dorchester,24019,4620.0
Dorchester,24019,8760.0
Dorchester,24019,219043.0
Dorchester,24019,252234.0
Dorchester,24019,165001.0
Dorchester,24019,547553.0
Dorchester,24019,541320.0
Dorchester,24019,101330.0
Dorchester,24019,171717.0
Dorchester,24019,499999.0
Dorchester,24019,570201.0
Dorchester,24019,323232.0
Dorchester,24019,217171.0
Dorchester,24019,291616.0
Dorchester,24019,232323.0
Dorchester,24019,254545.0
Dorchester,24019,781514.0
Dorchester,24019,282828.0
Dorchester,24019,1665522.0
Dorchester,24019,190909.0
Frederick,24021,76786.0
Frederick,24021,210528.0
Frederick,24021,228200.0
Frederick,24021,134538.0
Frederick,24021,96254.0
Frederick,24021,418450.0
Frederick,24021,520202.0
Frederick,24021,250505.0
Frederick,24021,339393.0
Frederick,24021,297979.0
Frederick,24021,903100.0
Frederick,24021,288888.0
Frederick,24021,333232.0
Frederick,24021,162626.0
Frederick,24021,339393.0
Frederick,24021,510100.0
Frederick,24021,339393.0
Frederick,24021,1005049.0
Frederick,24021,469696.0
Frederick,24021,9995.0
Frederick,24021,281870.0
Garrett,24023,534756.0
Garrett,24023,228240.0
Garrett,24023,325309.0
Garrett,24023,200080.0
Garrett,24023,182322.0
Garrett,24023,354544.0
Garrett,24023,282827.0
Harford,24025,56716.0
Harford,24025,39580.0
Harford,24025,73968.0
Harford,24025,20000.0
Harford,24025,98500.0
Harford,24025,178870.0
Harford,24025,493970.0
Harford,24025,366161.0
Howard,24027,13669.0
Kent,24029,339607.0
Kent,24029,133421.0
Kent,24029,15362.0
Kent,24029,211806.0
Kent,24029,332817.0
Kent,24029,292500.0
Kent,24029,267676.0
Kent,24029,244949.0
Kent,24029,253535.0
Kent,24029,232222.0
Kent,24029,181212.0
Kent,24029,101010.0
Kent,24029,255001.0
Kent,24029,272702.0
Kent,24029,234343.0
Montgomery,24031,47665.0
Montgomery,24031,555555.0
Prince George's,24033,2009175.0
Prince George's,24033,452908.0
Prince George's,24033,333333.0
Prince George's,24033,338383.0
Queen Anne's,24035,400000.0
Queen Anne's,24035,122488.0
Queen Anne's,24035,578282.0
Queen Anne's,24035,333333.0
Queen Anne's,24035,1573735.0
Queen Anne's,24035,343434.0
Queen Anne's,24035,313131.0
Queen Anne's,24035,333333.0
Queen Anne's,24035,646363.0
St. Mary's,24037,10000000.0
St. Mary's,24037,143035.0
St. Mary's,24037,118293.0
St. Mary's,24037,448385.0
St. Mary's,24037,1025150.0
St. Mary's,24037,305050.0
St. Mary's,24037,338383.0
St. Mary's,24037,353535.0
St. Mary's,24037,1565603.0
St. Mary's,24037,277777.0
St. Mary's,24037,933938.0
St. Mary's,24037,4346106.0
St. Mary's,24037,383838.0
St. Mary's,24037,581009.0
St. Mary's,24037,419191.0
St. Mary's,24037,216363.0
St. Mary's,24037,181818.0
St. Mary's,24037,388888.0
St. Mary's,24037,303030.0
St. Mary's,24037,2224241.0
St. Mary's,24037,302020.0
St. Mary's,24037,351010.0
St. Mary's,24037,208080.0
Somerset,24039,68450.0
Somerset,24039,132632.0
Somerset,24039,292431.0
Somerset,24039,196272.0
Somerset,24039,185000.0
Somerset,24039,228787.0
Somerset,24039,462625.0
Somerset,24039,484848.0
Somerset,24039,272700.0
Somerset,24039,247474.0
Somerset,24039,10000.0
Somerset,24039,18600.0
Talbot,24041,70000.0
Talbot,24041,126195.0
Talbot,24041,479653.0
Talbot,24041,171390.0
Talbot,24041,311868.0
Talbot,24041,311110.0
Talbot,24041,385858.0
Talbot,24041,297979.0
Washington,24043,128000.0
Washington,24043,95400.0
Washington,24043,19260.0
Washington,24043,69900.0
Washington,24043,21400.0
Washington,24043,742500.0
Washington,24043,213258.0
Washington,24043,589196.0
Washington,24043,197526.0
Washington,24043,78205.0
Washington,24043,196313.0
Washington,24043,70859.0
Washington,24043,301725.0
Washington,24043,8100.0
Washington,24043,363368.0
Washington,24043,278799.0
Washington,24043,351515.0
Washington,24043,407069.0
Washington,24043,186868.0
Washington,24043,264646.0
Washington,24043,196969.0
Washington,24043,275252.0
Washington,24043,313030.0
Washington,24043,363636.0
Washington,24043,227272.0
Washington,24043,151515.0
Washington,24043,7547.0
Wicomico,24045,216600.0
Wicomico,24045,23195.0
Wicomico,24045,372839.0
Wicomico,24045,124100.0
Wicomico,24045,259452.0
Wicomico,24045,104200.0
Wicomico,24045,130011.0
Wicomico,24045,3432.0
Wicomico,24045,190869.0
Wicomico,24045,199053.0
Wicomico,24045,194815.0
Wicomico,24045,304050.0
Wicomico,24045,262626.0
Wicomico,24045,297979.0
Wicomico,24045,475756.0
Wicomico,24045,828281.0
Wicomico,24045,457574.0
Wicomico,24045,287878.0
Wicomico,24045,277777.0
Wicomico,24045,191919.0
Wicomico,24045,338383.0
Wicomico,24045,265151.0
Wicomico,24045,248484.0
Wicomico,24045,202019.0
Wicomico,24045,259595.0
Worcester,24047,47356.0
Worcester,24047,129346.0
Worcester,24047,122050.0
Worcester,24047,210178.0
Worcester,24047,93744.0
Worcester,24047,58271.0
Worcester,24047,138205.0
Worcester,24047,93245.0
Worcester,24047,173669.0
Worcester,24047,150691.0
Worcester,24047,559112.0
Worcester,24047,280263.0
Worcester,24047,252515.0
Worcester,24047,202676.0
Worcester,24047,414141.0
Worcester,24047,197979.0
Worcester,24047,151414.0
Barnstable,25001,454122.0
Barnstable,25001,351568.0
Barnstable,25001,332323.0
Barnstable,25001,317258.0
Berkshire,25003,93868.0
Berkshire,25003,434378.0
Berkshire,25003,19500.0
Berkshire,25003,42250.0
Berkshire,25003,57329.0
Berkshire,25003,68069.0
Berkshire,25003,41755.0
Berkshire,25003,77293.0
Berkshire,25003,605050.0
Berkshire,25003,282828.0
Berkshire,25003,10000.0
Berkshire,25003,2990.0
Bristol,25005,60000.0
Bristol,25005,296139.0
Bristol,25005,201854.0
Bristol,25005,416080.0
Bristol,25005,10000.0
Dukes,25007,775977.0
Essex,25009,174824.0
Essex,25009,152191.0
Essex,25009,416972.0
Essex,25009,383351.0
Essex,25009,322466.0
Franklin,25011,150000.0
Franklin,25011,607973.0
Franklin,25011,313131.0
Hampden,25013,176234.0
Hampden,25013,630302.0
Hampden,25013,255000.0
Hampshire,25015,52500.0
Hampshire,25015,712591.0
Hampshire,25015,1110485.0
Hampshire,25015,275529.0
Hampshire,25015,141868.0
Hampshire,25015,252525.0
Hampshire,25015,252525.0
Hampshire,25015,251211.0
Hampshire,25015,193002.0
Middlesex,25017,14296.0
Middlesex,25017,308903.0
Middlesex,25017,473969.0
Middlesex,25017,250773.0
Middlesex,25017,99980.0
Nantucket,25019,225408.0
Nantucket,25019,238583.0
Norfolk,25021,484343.0
Plymouth,25023,577940.0
Plymouth,25023,128369.0
Plymouth,25023,38250.0
Plymouth,25023,404897.0
Plymouth,25023,14916.0
Plymouth,25023,424242.0
Plymouth,25023,10000.0
Plymouth,25023,6325.0
Suffolk,25025,47861.0
Worcester,25027,219915.0
Worcester,25027,362000.0
Worcester,25027,328282.0
Worcester,25027,323232.0
Worcester,25027,7250.0
Worcester,25027,28862.0
Worcester,25027,8208.0
Worcester,25027,3840.0
Worcester,25027,84770.0
Worcester,25027,363933.0
Worcester,25027,9696.0
Worcester,25027,292536.0
Worcester,25027,411036.0
Worcester,25027,82824.0
Worcester,25027,325000.0
Worcester,25027,338383.0
Worcester,25027,361616.0
Worcester,25027,26838.0
Worcester,25027,290294.0
Worcester,25027,22922.0
Worcester,25027,403030.0
Worcester,25027,480000.0
Worcester,25027,318181.0
Alcona,26001,98500.0
Alcona,26001,160606.0
Alcona,26001,121111.0
Alcona,26001,166650.0
Alcona,26001,146464.0
Alcona,26001,7774.0
Alger,26003,350130.0
Alger,26003,99609.0
Alger,26003,237371.0
Alger,26003,103535.0
Allegan,26005,19812.0
Allegan,26005,71593.0
Allegan,26005,60261.0
Allegan,26005,7416.0
Allegan,26005,43212.0
Allegan,26005,69420.0
Allegan,26005,11412.0
Allegan,26005,10248.0
Allegan,26005,708.0
Allegan,26005,7308.0
Allegan,26005,6228.0
Allegan,26005,129344.0
Allegan,26005,5640.0
Allegan,26005,221280.0
Allegan,26005,320999.0
Allegan,26005,62820.0
Allegan,26005,174355.0
Allegan,26005,115608.0
Allegan,26005,119796.0
Allegan,26005,259874.0
Allegan,26005,303387.0
Allegan,26005,125226.0
Allegan,26005,65184.0
Allegan,26005,39200.0
Allegan,26005,303030.0
Allegan,26005,191919.0
Allegan,26005,212121.0
Allegan,26005,242424.0
Allegan,26005,475605.0
Allegan,26005,407069.0
Allegan,26005,252525.0
Allegan,26005,157000.0
Allegan,26005,311111.0
Allegan,26005,813040.0
Allegan,26005,236060.0
Allegan,26005,218181.0
Allegan,26005,25505.0
Alpena,26007,8208.0
Alpena,26007,70988.0
Alpena,26007,6828.0
Alpena,26007,257206.0
Alpena,26007,121212.0
Alpena,26007,141414.0
Alpena,26007,11567.0
Antrim,26009,18331.0
Antrim,26009,110101.0
Antrim,26009,137878.0
Antrim,26009,4985.0
Arenac,26011,78216.0
Arenac,26011,8952.0
Arenac,26011,288.0
Arenac,26011,3888.0
Arenac,26011,3852.0
Arenac,26011,996.0
Arenac,26011,4092.0
Arenac,26011,5880.0
Arenac,26011,2496.0
Arenac,26011,74064.0
Arenac,26011,3360.0
Arenac,26011,2988.0
Arenac,26011,5064.0
Arenac,26011,23940.0
Arenac,26011,42690.0
Arenac,26011,33778.0
Arenac,26011,13991.0
Baraga,26013,9975.0
Baraga,26013,6468.0
Baraga,26013,5052.0
Baraga,26013,10000.0
Barry,26015,5100.0
Barry,26015,135015.0
Barry,26015,147687.0
Barry,26015,35664.0
Barry,26015,5376.0
Barry,26015,278.0
Barry,26015,18768.0
Barry,26015,6948.0
Barry,26015,54396.0
Barry,26015,5028.0
Barry,26015,16824.0
Barry,26015,105480.0
Barry,26015,107546.0
Barry,26015,7980.0
Barry,26015,1698.0
Barry,26015,100832.0
Barry,26015,111111.0
Barry,26015,245454.0
Barry,26015,195959.0
Barry,26015,520100.0
Barry,26015,272727.0
Barry,26015,245454.0
Barry,26015,350404.0
Barry,26015,629797.0
Barry,26015,209090.0
Barry,26015,116161.0
Barry,26015,4830.0
Barry,26015,3556.0
Bay,26017,443178.0
Bay,26017,84366.0
Bay,26017,9936.0
Bay,26017,7656.0
Bay,26017,126565.0
Bay,26017,259595.0
Bay,26017,165656.0
Bay,26017,113838.0
Bay,26017,154000.0
Bay,26017,248484.0
Bay,26017,10000.0
Bay,26017,1310.0
Bay,26017,1685.0
Benzie,26019,61665.0
Benzie,26019,83812.0
Benzie,26019,255000.0
Benzie,26019,10000.0
Benzie,26019,4450.0
Benzie,26019,2000.0
Benzie,26019,244000.0
Berrien,26021,123745.0
Berrien,26021,214399.0
Berrien,26021,262626.0
Berrien,26021,156565.0
Berrien,26021,181818.0
Berrien,26021,141414.0
Berrien,26021,278777.0
Berrien,26021,161616.0
Berrien,26021,25819.0
Berrien,26021,2664.0
Berrien,26021,900.0
Berrien,26021,291919.0
Berrien,26021,217171.0
Berrien,26021,166667.0
Berrien,26021,191919.0
Berrien,26021,161616.0
Berrien,26021,277777.0
Berrien,26021,277777.0
Berrien,26021,9595.0
Berrien,26021,5597.0
Branch,26023,28104.0
Branch,26023,7848.0
Branch,26023,8424.0
Branch,26023,29556.0
Branch,26023,16380.0
Branch,26023,203201.0
Branch,26023,4752.0
Branch,26023,120957.0
Branch,26023,15600.0
Branch,26023,134460.0
Branch,26023,147979.0
Branch,26023,198989.0
Branch,26023,483397.0
Branch,26023,126262.0
Branch,26023,1602117.0
Branch,26023,272727.0
Branch,26023,207070.0
Branch,26023,753130.0
Branch,26023,10000.0
Branch,26023,2650.0
Branch,26023,7499.0
Calhoun,26025,172355.0
Calhoun,26025,121212.0
Calhoun,26025,47000.0
Calhoun,26025,6732.0
Calhoun,26025,18996.0
Calhoun,26025,5592.0
Calhoun,26025,33696.0
Calhoun,26025,11064.0
Calhoun,26025,10236.0
Calhoun,26025,7680.0
Calhoun,26025,8088.0
Calhoun,26025,3792.0
Calhoun,26025,5820.0
Calhoun,26025,4896.0
Calhoun,26025,21780.0
Calhoun,26025,5892.0
Calhoun,26025,7680.0
Calhoun,26025,59268.0
Calhoun,26025,2268.0
Calhoun,26025,53799.0
Calhoun,26025,13968.0
Calhoun,26025,171717.0
Calhoun,26025,161616.0
Calhoun,26025,383837.0
Calhoun,26025,56565.0
Calhoun,26025,412120.0
Calhoun,26025,197657.0
Calhoun,26025,164141.0
Calhoun,26025,136363.0
Calhoun,26025,131313.0
Calhoun,26025,129270.0
Calhoun,26025,10000.0
Calhoun,26025,12100.0
Calhoun,26025,38000.0
Cass,26027,13695.0
Cass,26027,35642.0
Cass,26027,5508.0
Cass,26027,7308.0
Cass,26027,28884.0
Cass,26027,73548.0
Cass,26027,7044.0
Cass,26027,87827.0
Cass,26027,161616.0
Cass,26027,121111.0
Cass,26027,348484.0
Cass,26027,161616.0
Cass,26027,156565.0
Cass,26027,176767.0
Cass,26027,141414.0
Cass,26027,115151.0
Cass,26027,200505.0
Cass,26027,156565.0
Cass,26027,1025.0
Cass,26027,3250.0
Cass,26027,8625.0
Charlevoix,26029,53500.0
Charlevoix,26029,108000.0
Charlevoix,26029,183538.0
Charlevoix,26029,105588.0
Charlevoix,26029,10404.0
Charlevoix,26029,147030.0
Charlevoix,26029,24696.0
Charlevoix,26029,60444.0
Charlevoix,26029,271120.0
Charlevoix,26029,13500.0
Cheboygan,26031,37248.0
Cheboygan,26031,9600.0
Cheboygan,26031,42201.0
Cheboygan,26031,7800.0
Cheboygan,26031,221459.0
Cheboygan,26031,282000.0
Cheboygan,26031,117898.0
Cheboygan,26031,150505.0
Cheboygan,26031,271717.0
Cheboygan,26031,9699.0
Chippewa,26033,841929.0
Chippewa,26033,619600.0
Chippewa,26033,168000.0
Chippewa,26033,107000.0
Chippewa,26033,220706.0
Chippewa,26033,121212.0
Chippewa,26033,165757.0
Chippewa,26033,268585.0
Chippewa,26033,3100.0
Chippewa,26033,37412.0
Chippewa,26033,5600.0
